"","ensembl_gene_id","external_gene_name","Gene_name_canonical","graph_localization_annotation","num_human","num"
"2361","ENSMUSG00000030282","Cmas","CMAS","nucleolus",1,2
"2362","ENSMUSG00000030284","Creld1","CRELD1","ER",1,1
"2363","ENSMUSG00000030298","Sec13","SEC13","ER",1,1
"2364","ENSMUSG00000030304","Ergic2","ERGIC2","Golgi",1,1
"2365","ENSMUSG00000030314","Atg7","ATG7","cytosol",1,2
"2366","ENSMUSG00000030319","Cand2","CAND2","cytosol",1,1
"2367","ENSMUSG00000030327","Necap1","NECAP1","plasma_membrane",1,1
"2368","ENSMUSG00000030342","Cd9","CD9","plasma_membrane",1,1
"2369","ENSMUSG00000030357","Fkbp4","FKBP4","cytosol",1,1
"2370","ENSMUSG00000030374","Strn4","STRN4","ER",1,1
"2371","ENSMUSG00000030399","Ckm","CKM","cytosol",1,1
"2372","ENSMUSG00000030403","Vasp","VASP","actin_cytoskeleton",1,1
"2373","ENSMUSG00000030417","Pdcd5","PDCD5","actin_cytoskeleton",1,1
"2374","ENSMUSG00000030421","Uri1","URI1","unclassified",1,2
"2375","ENSMUSG00000030423","Pop4","POP4","translation",1,1
"2376","ENSMUSG00000030432","Rpl28","RPL28","translation",1,1
"2377","ENSMUSG00000030435","U2af2","U2AF2","nucleus",1,1
"2378","ENSMUSG00000030447","Cyfip1","CYFIP1","actin_cytoskeleton",1,1
"2379","ENSMUSG00000030451","Herc2","HERC2","ER",1,1
"2380","ENSMUSG00000030452","Nipa2","NIPA2","Golgi",1,1
"2381","ENSMUSG00000030471","Zdhhc13","ZDHHC13","Golgi",1,1
"2382","ENSMUSG00000030505","Prmt3","PRMT3","unclassified",1,1
"2383","ENSMUSG00000030512","Snrpa1","SNRPA1","nucleus",1,1
"2384","ENSMUSG00000030516","Tjp1","TJP1","actin_cytoskeleton",1,2
"2385","ENSMUSG00000030521","Mphosph10","MPHOSPH10","nucleolus",1,1
"2386","ENSMUSG00000030528","Blm","BLM","nucleolus",1,1
"2387","ENSMUSG00000030533","Unc45a","UNC45A","cytosol",1,1
"2388","ENSMUSG00000030534","Vps33b","VPS33B","cytosol",1,1
"2389","ENSMUSG00000030536","Iqgap1","IQGAP1","actin_cytoskeleton",1,1
"2390","ENSMUSG00000030541","Idh2","IDH2","mitochondrion",1,1
"2391","ENSMUSG00000030560","Ctsc","CTSC","lysosome",1,1
"2392","ENSMUSG00000030583","Sipa1l3","SIPA1L3","actin_cytoskeleton",1,1
"2393","ENSMUSG00000030588","Yif1b","YIF1B","ERGIC",1,2
"2394","ENSMUSG00000030603","Psmc4","PSMC4","proteasome",1,1
"2395","ENSMUSG00000030605","Mfge8","MFGE8","ER",1,1
"2396","ENSMUSG00000030611","Mrps11","MRPS11","mitochondrion",1,1
"2397","ENSMUSG00000030619","Eed","EED","nucleus",1,2
"2398","ENSMUSG00000030629","Zfand6","ZFAND6","proteasome",1,1
"2399","ENSMUSG00000030655","Smg1","SMG1","unclassified",1,1
"2400","ENSMUSG00000030659","Nucb2","NUCB2","Golgi",1,2
"2401","ENSMUSG00000030660","Pik3c2a","PIK3C2A","actin_cytoskeleton",1,1
"2402","ENSMUSG00000030662","Ipo5","IPO5","mitochondrion",1,1
"2403","ENSMUSG00000030677","Kif22","KIF22","nucleus",1,1
"2404","ENSMUSG00000030682","Cdipt","CDIPT","ER",1,1
"2405","ENSMUSG00000030689","Ino80e","INO80E","nucleus",1,1
"2406","ENSMUSG00000030695","Aldoa","ALDOA","cytosol",1,2
"2407","ENSMUSG00000030697","Ppp4c","PPP4C","cytosol",1,1
"2408","ENSMUSG00000030704","Rab6a","RAB6A","Golgi",1,4
"2409","ENSMUSG00000030707","Coro1a","CORO1A","plasma_membrane",1,1
"2410","ENSMUSG00000030718","Ppme1","PPME1","cytosol",1,1
"2411","ENSMUSG00000030727","Rabep2","RABEP2","cytosol",1,1
"2412","ENSMUSG00000030729","Pgm2l1","PGM2L1","cytosol",1,1
"2413","ENSMUSG00000030733","Sh2b1","SH2B1","cytosol",1,1
"2414","ENSMUSG00000030738","Eif3c","EIF3C","stress_granule",1,1
"2415","ENSMUSG00000030739","Myh14","MYH14","cytosol",1,2
"2416","ENSMUSG00000030751","Psma1","PSMA1","proteasome",1,1
"2417","ENSMUSG00000030754","Copb1","COPB1","ERGIC",1,1
"2418","ENSMUSG00000030759","Far1","FAR1","peroxisome",1,1
"2419","ENSMUSG00000030766","Arhgap17","ARHGAP17","cytosol",1,1
"2420","ENSMUSG00000030779","Rbbp6","RBBP6","nucleolus",1,1
"2421","ENSMUSG00000030795","Fus","FUS","nucleus",1,1
"2422","ENSMUSG00000030801","Kat8","KAT8","nucleus",1,1
"2423","ENSMUSG00000030814","Bcl7c","BCL7C","nucleus",1,1
"2424","ENSMUSG00000030816","Rnf40","RNF40","unclassified",1,1
"2425","ENSMUSG00000030824","Nucb1","NUCB1","Golgi",1,1
"2426","ENSMUSG00000030826","Bcat2","BCAT2","mitochondrion",1,1
"2427","ENSMUSG00000030835","Nomo1","NOMO1","unclassified",1,1
"2428","ENSMUSG00000030835","Nomo1","NOMO2","ER",1,1
"2429","ENSMUSG00000030842","Lamtor1","LAMTOR1","lysosome",1,1
"2430","ENSMUSG00000030844","Rgs10","RGS10","cytosol",1,1
"2431","ENSMUSG00000030846","Tial1","TIAL1","nucleus",1,1
"2432","ENSMUSG00000030847","Bag3","BAG3","cytosol",1,1
"2433","ENSMUSG00000030850","Ate1","ATE1","cytosol",1,1
"2434","ENSMUSG00000030852","Tacc2","TACC2","unclassified",1,1
"2435","ENSMUSG00000030861","Acadsb","ACADSB","mitochondrion",1,1
"2436","ENSMUSG00000030867","Plk1","PLK1","unclassified",1,1
"2437","ENSMUSG00000030868","Dctn5","DCTN5","cytosol",1,1
"2438","ENSMUSG00000030870","Ubfd1","UBFD1","proteasome",1,1
"2439","ENSMUSG00000030872","Gga2","GGA2","early_endosome",1,1
"2440","ENSMUSG00000030876","Mettl9","METTL9","ERGIC",1,1
"2441","ENSMUSG00000030878","Cdr2","CDR2","ER",1,1
"2442","ENSMUSG00000030880","Polr3e","POLR3E","unclassified",1,1
"2443","ENSMUSG00000030881","Arfip2","ARFIP2","trans-Golgi",1,1
"2444","ENSMUSG00000030884","Uqcrc2","UQCRC2","mitochondrion",1,1
"2445","ENSMUSG00000030888","Rrp8","RRP8","nucleolus",1,2
"2446","ENSMUSG00000030890","Ilk","ILK","actin_cytoskeleton",1,1
"2447","ENSMUSG00000030894","Tpp1","TPP1","lysosome",1,1
"2448","ENSMUSG00000030934","Oat","OAT","mitochondrion",1,1
"2449","ENSMUSG00000030942","Thumpd1","THUMPD1","cytosol",1,1
"2450","ENSMUSG00000030960","Eef1akmt2","EEF1AKMT2","cytosol",1,1
"2451","ENSMUSG00000030965","Abraxas2","ABRAXAS2","cytosol",1,2
"2452","ENSMUSG00000030970","Ctbp2","CTBP2","unclassified",1,1
"2453","ENSMUSG00000030978","Rrm1","RRM1","cytosol",1,1
"2454","ENSMUSG00000030980","Knop1","KNOP1","nucleolus",1,2
"2455","ENSMUSG00000030982","Vps35l","VPS35L","early_endosome",1,1
"2456","ENSMUSG00000030983","Bccip","BCCIP","unclassified",1,1
"2457","ENSMUSG00000030987","Stim1","STIM1","ER",1,1
"2458","ENSMUSG00000031004","Mki67","MKI67","nucleus",1,2
"2459","ENSMUSG00000031007","Atp6ap2","ATP6AP2","ER",1,1
"2460","ENSMUSG00000031010","Usp9x","USP9X","cytosol",1,1
"2461","ENSMUSG00000031012","Cask","CASK","plasma_membrane",1,1
"2462","ENSMUSG00000031015","Swap70","SWAP70","cytosol",1,1
"2463","ENSMUSG00000031015","Swap70","SWAP70","unclassified",1,1
"2464","ENSMUSG00000031029","Eif3f","EIF3F","translation",1,1
"2465","ENSMUSG00000031059","Ndufb11","NDUFB11","mitochondrion",1,1
"2466","ENSMUSG00000031060","Rbm10","RBM10","nucleus",1,2
"2467","ENSMUSG00000031068","Glrx3","GLRX3","cytosol",1,1
"2468","ENSMUSG00000031093","Dock11","DOCK11","actin_cytoskeleton",1,1
"2469","ENSMUSG00000031095","Cul4b","CUL4B","cytosol",1,3
"2470","ENSMUSG00000031107","Rbmx2","RBMX2","nucleus",1,1
"2471","ENSMUSG00000031133","Arhgef6","ARHGEF6","plasma_membrane",1,2
"2472","ENSMUSG00000031134","Rbmx","RBMX","nucleus",1,1
"2473","ENSMUSG00000031134","Rbmx","RBMXL1","nucleus",1,1
"2474","ENSMUSG00000031143","Ccdc22","CCDC22","early_endosome",1,1
"2475","ENSMUSG00000031148","Gpkow","GPKOW","unclassified",1,1
"2476","ENSMUSG00000031153","Gripap1","GRIPAP1","cytosol",1,1
"2477","ENSMUSG00000031156","Slc35a2","SLC35A2","Golgi",1,2
"2478","ENSMUSG00000031157","Pqbp1","PQBP1","nucleus",1,1
"2479","ENSMUSG00000031158","Timm17b","TIMM17B","mitochondrion",1,1
"2480","ENSMUSG00000031161","Hdac6","HDAC6","unclassified",1,1
"2481","ENSMUSG00000031167","Rbm3","RBM3","nucleus",1,1
"2482","ENSMUSG00000031171","Ftsj1","FTSJ1","plasma_membrane",1,2
"2483","ENSMUSG00000031197","Vbp1","VBP1","actin_cytoskeleton",1,1
"2484","ENSMUSG00000031198","Fundc2","FUNDC2","mitochondrion",1,1
"2485","ENSMUSG00000031201","Brcc3","BRCC3","cytosol",1,2
"2486","ENSMUSG00000031207","Msn","MSN","plasma_membrane",1,1
"2487","ENSMUSG00000031221","Igbp1","IGBP1","unclassified",1,1
"2488","ENSMUSG00000031226","Pbdc1","PBDC1","stress_granule",1,1
"2489","ENSMUSG00000031229","Atrx","ATRX","nucleus",1,2
"2490","ENSMUSG00000031232","Magt1","MAGT1","ER",1,2
"2491","ENSMUSG00000031245","Hmgn5","HMGN5","unclassified",1,1
"2492","ENSMUSG00000031246","Sh3bgrl","SH3BGRL","cytosol",1,1
"2493","ENSMUSG00000031256","Cstf2","CSTF2","nucleus",1,1
"2494","ENSMUSG00000031266","Gla","GLA","lysosome",1,2
"2495","ENSMUSG00000031278","Acsl4","ACSL4","early_endosome",1,1
"2496","ENSMUSG00000031299","Pdha1","PDHA1","mitochondrion",1,1
"2497","ENSMUSG00000031309","Rps6ka3","RPS6KA3","cytosol",1,1
"2498","ENSMUSG00000031310","Zmym3","ZMYM3","nucleus",1,1
"2499","ENSMUSG00000031311","Nono","NONO","nucleus",1,1
"2500","ENSMUSG00000031320","Rps4x","RPS4X","stress_granule",1,1
"2501","ENSMUSG00000031328","Flna","FLNA","actin_cytoskeleton",1,1
"2502","ENSMUSG00000031333","Abcb7","ABCB7","mitochondrion",1,1
"2503","ENSMUSG00000031337","Mtm1","MTM1","plasma_membrane",1,1
"2504","ENSMUSG00000031347","Cetn2","CETN2","unclassified",1,1
"2505","ENSMUSG00000031349","Nsdhl","NSDHL","ER",1,1
"2506","ENSMUSG00000031352","Hccs","HCCS","mitochondrion",1,1
"2507","ENSMUSG00000031353","Rbbp7","RBBP7","nucleus",1,1
"2508","ENSMUSG00000031357","Syap1","SYAP1","trans-Golgi",1,1
"2509","ENSMUSG00000031360","Ctps2","CTPS2","cytosol",1,1
"2510","ENSMUSG00000031367","Ap1s2","AP1S2","early_endosome",1,1
"2511","ENSMUSG00000031371","Haus7","HAUS7","unclassified",1,1
"2512","ENSMUSG00000031378","Abcd1","ABCD1","peroxisome",1,1
"2513","ENSMUSG00000031386","Hcfc1","HCFC1","nucleus",1,4
"2514","ENSMUSG00000031388","Naa10","NAA10","nucleus",1,2
"2515","ENSMUSG00000031399","Fam3a","FAM3A","Golgi",1,1
"2516","ENSMUSG00000031400","G6pdx","G6PD","cytosol",1,3
"2517","ENSMUSG00000031402","Mpp1","MPP1","plasma_membrane",1,1
"2518","ENSMUSG00000031403","Dkc1","DKC1","nucleolus",1,1
"2519","ENSMUSG00000031432","Prps1","PRPS1","cytosol",1,1
"2520","ENSMUSG00000031446","Cul4a","CUL4A","unclassified",1,1
"2521","ENSMUSG00000031447","Lamp1","LAMP1","lysosome",1,1
"2522","ENSMUSG00000031453","Rasa3","RASA3","plasma_membrane",1,1
"2523","ENSMUSG00000031467","Agpat5","AGPAT5","mitochondrion",1,1
"2524","ENSMUSG00000031479","Vps36","VPS36","unclassified",1,1
"2525","ENSMUSG00000031483","Erlin2","ERLIN2","ER",1,1
"2526","ENSMUSG00000031488","Rab11fip1","RAB11FIP1","recycling_endosome",1,1
"2527","ENSMUSG00000031490","Eif4ebp1","EIF4EBP1","cytosol",1,1
"2528","ENSMUSG00000031504","Rab20","RAB20","unclassified",1,1
"2529","ENSMUSG00000031505","Naxd","NAXD","unclassified",1,1
"2530","ENSMUSG00000031511","Arhgef7","ARHGEF7","plasma_membrane",1,1
"2531","ENSMUSG00000031516","Dctn6","DCTN6","early_endosome",1,1
"2532","ENSMUSG00000031521","Aga","AGA","lysosome",1,1
"2533","ENSMUSG00000031527","Eri1","ERI1","nucleus",1,1
"2534","ENSMUSG00000031532","Saraf","SARAF","ER",1,2
"2535","ENSMUSG00000031537","Ikbkb","IKBKB","cytosol",1,1
"2536","ENSMUSG00000031545","Gpat4","GPAT4","ER",1,1
"2537","ENSMUSG00000031555","Adam9","ADAM9","recycling_endosome",1,2
"2538","ENSMUSG00000031558","Slit2","SLIT2","plasma_membrane",1,1
"2539","ENSMUSG00000031562","Dctd","DCTD","cytosol",1,1
"2540","ENSMUSG00000031563","Wwc2","WWC2","14-3-3_scaffold",1,1
"2541","ENSMUSG00000031575","Ash2l","ASH2L","nucleus",1,1
"2542","ENSMUSG00000031578","Mak16","MAK16","nucleolus",1,1
"2543","ENSMUSG00000031584","Gsr","GSR","mitochondrion",1,1
"2544","ENSMUSG00000031590","Frg1","FRG1","unclassified",1,1
"2545","ENSMUSG00000031591","Asah1","ASAH1","lysosome",1,1
"2546","ENSMUSG00000031592","Pcm1","PCM1","centrosome",1,2
"2547","ENSMUSG00000031596","Slc7a2","SLC7A2","plasma_membrane",1,1
"2548","ENSMUSG00000031600","Vps37a","VPS37A","cytosol",1,1
"2549","ENSMUSG00000031601","Cnot7","CNOT7","stress_granule",1,1
"2550","ENSMUSG00000031604","Msmo1","MSMO1","ER",1,1
"2551","ENSMUSG00000031608","Galnt7","GALNT7","Golgi",1,2
"2552","ENSMUSG00000031609","Sap30","SAP30","nucleus",1,1
"2553","ENSMUSG00000031628","Casp3","CASP3","cytosol",1,1
"2554","ENSMUSG00000031633","Slc25a4","SLC25A4","mitochondrion",1,1
"2555","ENSMUSG00000031634","Ufsp2","UFSP2","ER",1,1
"2556","ENSMUSG00000031652","N4bp1","N4BP1","cytosol",1,1
"2557","ENSMUSG00000031657","Heatr3","HEATR3","cytosol",1,1
"2558","ENSMUSG00000031660","Brd7","BRD7","unclassified",1,1
"2559","ENSMUSG00000031668","Eif2ak3","EIF2AK3","ER",1,2
"2560","ENSMUSG00000031672","Got2","GOT2","mitochondrion",1,1
"2561","ENSMUSG00000031681","Smad1","SMAD1","unclassified",1,1
"2562","ENSMUSG00000031683","Lsm6","LSM6","nucleus",1,1
"2563","ENSMUSG00000031691","Tnpo2","TNPO2","cytosol",1,2
"2564","ENSMUSG00000031696","Vps35","VPS35","early_endosome",1,1
"2565","ENSMUSG00000031701","Dnaja2","DNAJA2","unclassified",1,1
"2566","ENSMUSG00000031703","Itfg1","ITFG1","recycling_endosome",1,1
"2567","ENSMUSG00000031706","Rfx1","RFX1","nucleus",1,1
"2568","ENSMUSG00000031708","Tecr","TECR","ER",1,2
"2569","ENSMUSG00000031715","Smarca5","SMARCA5","nucleus",1,1
"2570","ENSMUSG00000031729","Ist1","IST1","early_endosome",1,1
"2571","ENSMUSG00000031731","Ap1g1","AP1G1","early_endosome",1,2
"2572","ENSMUSG00000031751","Amfr","AMFR","ER",1,1
"2573","ENSMUSG00000031753","Cog4","COG4","Golgi",1,1
"2574","ENSMUSG00000031754","Nudt21","NUDT21","nucleus",1,1
"2575","ENSMUSG00000031774","Psme3ip1","PSME3IP1","proteasome",1,1
"2576","ENSMUSG00000031781","Ciapin1","CIAPIN1","cytosol",1,1
"2577","ENSMUSG00000031783","Polr2c","POLR2C","nucleus",1,2
"2578","ENSMUSG00000031799","Tpm4","TPM4","cytosol",1,2
"2579","ENSMUSG00000031807","Pgls","PGLS","cytosol",1,1
"2580","ENSMUSG00000031813","Mvb12a","MVB12A","unclassified",1,1
"2581","ENSMUSG00000031818","Cox4i1","COX4I1","mitochondrion",1,1
"2582","ENSMUSG00000031819","Emc8","EMC8","ER",1,1
"2583","ENSMUSG00000031820","Babam1","BABAM1","unclassified",1,1
"2584","ENSMUSG00000031822","Gse1","GSE1","unclassified",1,1
"2585","ENSMUSG00000031826","Usp10","USP10","stress_granule",1,1
"2586","ENSMUSG00000031827","Cotl1","COTL1","cytosol",1,1
"2587","ENSMUSG00000031833","Mast3","MAST3","cytosol",1,1
"2588","ENSMUSG00000031838","Ifi30","IFI30","lysosome",1,1
"2589","ENSMUSG00000031848","Lsm4","LSM4","nucleus",1,1
"2590","ENSMUSG00000031851","Ntpcr","NTPCR","mitochondrion",1,1
"2591","ENSMUSG00000031858","Mau2","MAU2","nucleus",1,1
"2592","ENSMUSG00000031862","Atp13a1","ATP13A1","ER",1,1
"2593","ENSMUSG00000031864","Ints10","INTS10","nucleus",1,1
"2594","ENSMUSG00000031865","Dctn1","DCTN1","unclassified",1,2
"2595","ENSMUSG00000031879","Ciao2b","CIAO2B","cytosol",1,1
"2596","ENSMUSG00000031885","Cbfb","CBFB","cytosol",1,1
"2597","ENSMUSG00000031887","Tradd","TRADD","cytosol",1,1
"2598","ENSMUSG00000031901","Dus2","DUS2","cytosol",1,1
"2599","ENSMUSG00000031903","Pla2g15","PLA2G15","lysosome",1,1
"2600","ENSMUSG00000031913","Vps4a","VPS4A","cytosol",1,1
"2601","ENSMUSG00000031916","Cog8","COG8","Golgi",1,1
"2602","ENSMUSG00000031917","Nip7","NIP7","nucleolus",1,1
"2603","ENSMUSG00000031922","Cep57","CEP57","centrosome",1,1
"2604","ENSMUSG00000031924","Cyb5b","CYB5B","ER",1,1
"2605","ENSMUSG00000031930","Wwp2","WWP2","plasma_membrane",1,1
"2606","ENSMUSG00000031948","Kars","KARS1","unclassified",1,1
"2607","ENSMUSG00000031954","Cfdp1","CFDP1","cytosol",1,1
"2608","ENSMUSG00000031959","Wdr59","WDR59","stress_granule",1,1
"2609","ENSMUSG00000031969","Acad8","ACAD8","mitochondrion",1,1
"2610","ENSMUSG00000031976","Urb2","URB2","nucleolus",1,1
"2611","ENSMUSG00000031979","Cog2","COG2","Golgi",1,1
"2612","ENSMUSG00000031982","Arv1","ARV1","ER",1,1
"2613","ENSMUSG00000031987","Egln1","EGLN1","nucleus",1,1
"2614","ENSMUSG00000031988","Vps26b","VPS26B","early_endosome",1,1
"2615","ENSMUSG00000031996","Aplp2","APLP2","early_endosome",1,1
"2616","ENSMUSG00000032002","Dcun1d5","DCUN1D5","nucleus",1,2
"2617","ENSMUSG00000032026","Rexo2","REXO2","mitochondrion",1,1
"2618","ENSMUSG00000032030","Cul5","CUL5","cytosol",1,1
"2619","ENSMUSG00000032040","Dcps","DCPS","cytosol",1,1
"2620","ENSMUSG00000032044","Rpusd4","RPUSD4","mitochondrion",1,1
"2621","ENSMUSG00000032046","Abhd12","ABHD12","ER",1,1
"2622","ENSMUSG00000032047","Acat1","ACAT1","mitochondrion",1,1
"2623","ENSMUSG00000032050","Rdx","RDX","plasma_membrane",1,2
"2624","ENSMUSG00000032058","Ppp2r1b","PPP2R1B","cytosol",1,2
"2625","ENSMUSG00000032059","Alg9","ALG9","ER",1,1
"2626","ENSMUSG00000032076","Cadm1","CADM1","plasma_membrane",1,2
"2627","ENSMUSG00000032078","Zpr1","ZPR1","cytosol",1,1
"2628","ENSMUSG00000032096","Arcn1","ARCN1","ERGIC",1,1
"2629","ENSMUSG00000032097","Ddx6","DDX6","stress_granule",1,1
"2630","ENSMUSG00000032112","Trappc4","TRAPPC4","trans-Golgi",1,1
"2631","ENSMUSG00000032113","Chek1","CHEK1","unclassified",1,1
"2632","ENSMUSG00000032115","Hyou1","HYOU1","ER",1,2
"2633","ENSMUSG00000032116","Stt3a","STT3A","ER",1,1
"2634","ENSMUSG00000032123","Dpagt1","DPAGT1","ER",1,1
"2635","ENSMUSG00000032127","Vps11","VPS11","lysosome",1,1
"2636","ENSMUSG00000032171","Pin1","PIN1","cytosol",1,1
"2637","ENSMUSG00000032178","Ilf3","ILF3","nucleus",1,1
"2638","ENSMUSG00000032180","Tmed1","TMED1","ERGIC",1,1
"2639","ENSMUSG00000032185","Carm1","CARM1","cytosol",1,2
"2640","ENSMUSG00000032186","Tmod2","TMOD2","actin_cytoskeleton",1,1
"2641","ENSMUSG00000032187","Smarca4","SMARCA4","nucleus",1,1
"2642","ENSMUSG00000032193","Ldlr","LDLR","recycling_endosome",1,1
"2643","ENSMUSG00000032212","Sltm","SLTM","nucleus",1,1
"2644","ENSMUSG00000032216","Nedd4","NEDD4","cytosol",1,2
"2645","ENSMUSG00000032218","Ccnb2","CCNB2","ER",1,1
"2646","ENSMUSG00000032220","Myo1e","MYO1E","cytosol",1,1
"2647","ENSMUSG00000032228","Tcf12","TCF12","unclassified",1,1
"2648","ENSMUSG00000032231","Anxa2","ANXA2","actin_cytoskeleton",1,1
"2649","ENSMUSG00000032249","Anp32a","ANP32A","cytosol",1,1
"2650","ENSMUSG00000032253","Phip","PHIP","nucleus",1,1
"2651","ENSMUSG00000032254","Kif23","KIF23","14-3-3_scaffold",1,1
"2652","ENSMUSG00000032261","Sh3bgrl2","SH3BGRL2","cytosol",1,1
"2653","ENSMUSG00000032263","Bckdhb","BCKDHB","mitochondrion",1,1
"2654","ENSMUSG00000032264","Zw10","ZW10","ER",1,1
"2655","ENSMUSG00000032267","Usp28","USP28","cytosol",1,1
"2656","ENSMUSG00000032279","Idh3a","IDH3A","mitochondrion",1,2
"2657","ENSMUSG00000032280","Tle3","TLE3","unclassified",1,1
"2658","ENSMUSG00000032288","Imp3","IMP3","nucleolus",1,1
"2659","ENSMUSG00000032293","Ireb2","IREB2","cytosol",1,1
"2660","ENSMUSG00000032294","Pkm","PKM","cytosol",1,4
"2661","ENSMUSG00000032295","Man2c1","MAN2C1","cytosol",1,1
"2662","ENSMUSG00000032299","Commd4","COMMD4","early_endosome",1,1
"2663","ENSMUSG00000032301","Psma4","PSMA4","proteasome",1,1
"2664","ENSMUSG00000032306","Mpi","MPI","cytosol",1,1
"2665","ENSMUSG00000032309","Fbxo22","FBXO22","cytosol",1,1
"2666","ENSMUSG00000032312","Csk","CSK","cytosol",1,1
"2667","ENSMUSG00000032314","Etfa","ETFA","mitochondrion",1,1
"2668","ENSMUSG00000032316","Clk3","CLK3","unclassified",1,1
"2669","ENSMUSG00000032320","Rcn2","RCN2","ER",1,1
"2670","ENSMUSG00000032328","Tmem30a","TMEM30A","plasma_membrane",1,1
"2671","ENSMUSG00000032330","Cox7a2","COX7A2","mitochondrion",1,1
"2672","ENSMUSG00000032336","Nptn","NPTN","plasma_membrane",1,1
"2673","ENSMUSG00000032350","Gclc","GCLC","unclassified",1,1
"2674","ENSMUSG00000032353","Tmed3","TMED3","Golgi",1,1
"2675","ENSMUSG00000032359","Ctsh","CTSH","lysosome",1,1
"2676","ENSMUSG00000032366","Tpm1","TPM1","cytosol",1,3
"2677","ENSMUSG00000032369","Plscr1","PLSCR1","plasma_membrane",1,1
"2678","ENSMUSG00000032370","Lactb","LACTB","mitochondrion",1,1
"2679","ENSMUSG00000032374","Plod2","PLOD2","ER",1,1
"2680","ENSMUSG00000032376","Usp3","USP3","nucleus",1,1
"2681","ENSMUSG00000032381","Ciao2a","CIAO2A","cytosol",1,1
"2682","ENSMUSG00000032382","Snx1","SNX1","early_endosome",1,1
"2683","ENSMUSG00000032383","Ppib","PPIB","ER",1,1
"2684","ENSMUSG00000032386","Trip4","TRIP4","stress_granule",1,1
"2685","ENSMUSG00000032388","Spg21","SPG21","trans-Golgi",1,1
"2686","ENSMUSG00000032396","Dis3l","DIS3L","cytosol",1,1
"2687","ENSMUSG00000032399","Rpl4","RPL4","translation",1,1
"2688","ENSMUSG00000032400","Zwilch","ZWILCH","cytosol",1,1
"2689","ENSMUSG00000032407","U2surp","U2SURP","nucleus",1,1
"2690","ENSMUSG00000032410","Xrn1","XRN1","p-body",1,2
"2691","ENSMUSG00000032412","Atp1b3","ATP1B3","plasma_membrane",1,1
"2692","ENSMUSG00000032413","Rasa2","RASA2","plasma_membrane",1,1
"2693","ENSMUSG00000032418","Me1","ME1","cytosol",1,1
"2694","ENSMUSG00000032423","Syncrip","SYNCRIP","stress_granule",1,4
"2695","ENSMUSG00000032431","Crtap","CRTAP","ER",1,1
"2696","ENSMUSG00000032434","Cmtm6","CMTM6","plasma_membrane",1,1
"2697","ENSMUSG00000032435","Dync1li1","DYNC1LI1","unclassified",1,1
"2698","ENSMUSG00000032436","Cmtm7","CMTM7","recycling_endosome",1,1
"2699","ENSMUSG00000032437","Stt3b","STT3B","ER",1,1
"2700","ENSMUSG00000032458","Copb2","COPB2","ERGIC",1,1
"2701","ENSMUSG00000032462","Pik3cb","PIK3CB","actin_cytoskeleton",1,1
"2702","ENSMUSG00000032468","Armc8","ARMC8","cytosol",1,1
"2703","ENSMUSG00000032469","Dbr1","DBR1","unclassified",1,1
"2704","ENSMUSG00000032475","Nck1","NCK1","cytosol",1,1
"2705","ENSMUSG00000032479","Map4","MAP4","translation",1,1
"2706","ENSMUSG00000032480","Dhx30","DHX30","mitochondrion",1,1
"2707","ENSMUSG00000032481","Smarcc1","SMARCC1","nucleus",1,1
"2708","ENSMUSG00000032485","Scap","SCAP","ERGIC",1,1
"2709","ENSMUSG00000032497","Lrrfip2","LRRFIP2","actin_cytoskeleton",1,2
"2710","ENSMUSG00000032508","Myd88","MYD88","cytosol",1,1
"2711","ENSMUSG00000032512","Wdr48","WDR48","plasma_membrane",1,1
"2712","ENSMUSG00000032513","Gorasp1","GORASP1","Golgi",1,1
"2713","ENSMUSG00000032527","Pccb","PCCB","mitochondrion",1,1
"2714","ENSMUSG00000032534","Cep63","CEP63","centrosome",1,1
"2715","ENSMUSG00000032553","Srprb","SRPRB","ER",1,1
"2716","ENSMUSG00000032555","Topbp1","TOPBP1","nucleus",1,1
"2717","ENSMUSG00000032557","Uba5","UBA5","unclassified",1,1
"2718","ENSMUSG00000032560","Dnajc13","DNAJC13","trans-Golgi",1,1
"2719","ENSMUSG00000032562","Gnai2","GNAI2","plasma_membrane",1,1
"2720","ENSMUSG00000032563","Mrpl3","MRPL3","mitochondrion",1,1
"2721","ENSMUSG00000032570","Atp2c1","ATP2C1","Golgi",1,2
"2722","ENSMUSG00000032571","Pik3r4","PIK3R4","early_endosome",1,1
"2723","ENSMUSG00000032575","Manf","MANF","ER",1,1
"2724","ENSMUSG00000032577","Mapkapk3","MAPKAPK3","cytosol",1,1
"2725","ENSMUSG00000032580","Rbm5","RBM5","nucleus",1,1
"2726","ENSMUSG00000032582","Rbm6","RBM6","translation",1,1
"2727","ENSMUSG00000032590","Apeh","APEH","cytosol",1,1
"2728","ENSMUSG00000032594","Ip6k1","IP6K1","ER",1,1
"2729","ENSMUSG00000032598","Nckipsd","NCKIPSD","actin_cytoskeleton",1,1
"2730","ENSMUSG00000032601","Prkar2a","PRKAR2A","unclassified",1,2
"2731","ENSMUSG00000032602","Slc25a20","SLC25A20","mitochondrion",1,1
"2732","ENSMUSG00000032612","Usp4","USP4","cytosol",1,1
